name,path,action_time
Write-up,C:\SecurityFirst\Write-up,2022-03-06 오후 11:38:06
Write-up,SecurityFirst\Write-up,2022-03-06 오후 11:37:52
pestudio,Tool\pestudio,2022-03-06 오후 10:52:19
winprefetchview-x64,Tool\winprefetchview-x64,2022-03-06 오후 10:51:56
dotPeek32.exe,C:\Users\User\AppData\Local\JetBrains\Installations\dotPeek213\dotPeek32.exe,2022-03-06 오후 9:25:05
DB Browser for SQLite,C:\Program Files\DB Browser for SQLite,2022-03-06 오후 8:58:58
upload,upload,2022-03-06 오후 8:39:15
SyuSuk,SyuSuk,2022-03-06 오후 6:22:32
DDUDDUDDU.mp3,C:\Users\User\Desktop\시큐 연초 대회\기타\모스부호\DDUDDUDDU.mp3,2022-03-06 오후 6:09:40
Prefetch,winprefetchview-x64\Prefetch,2022-03-06 오전 3:00:22
winprefetchview-x64,winprefetchview-x64,2022-03-06 오전 3:00:22
Prefetch,Prefetch,2022-03-06 오전 2:56:30
release,Tool\release,2022-03-05 오후 11:06:00
DB Browser for SQLite,C:\Program Files\DB Browser for SQLite,2022-03-05 오후 9:30:36
db,C:\Users\User\Desktop\Tor Browser\Browser\TorBrowser\Data\Browser\profile.default\datareporting\glean\db,2022-03-05 오후 9:30:12
umm.umm,C:\Users\User\Downloads\umm.umm,2022-03-05 오전 2:12:19
Recent,C:\AppData\Roaming\Microsoft\Windows\Recent,2022-03-05 오전 1:53:36
Windows,C:\AppData\Roaming\Microsoft\Windows,2022-03-05 오전 1:53:36
Microsoft,C:\AppData\Roaming\Microsoft,2022-03-05 오전 1:53:35
Roaming,C:\AppData\Roaming,2022-03-05 오전 1:53:34
AppData,C:\AppData,2022-03-05 오전 1:53:33
Recent,C:\Recent,2022-03-05 오전 1:04:18
Windows 10 x64.vmdk_Partition 2 [60851MB]_NONAME [NTFS],C:\Windows 10 x64.vmdk_Partition 2 [60851MB]_NONAME [NTFS],2022-03-05 오전 1:03:50
upload,C:\upload,2022-03-05 오전 12:27:01
OLLYDBG.EXE,C:\Users\User\Desktop\Tool\odbg110\OLLYDBG.EXE,2022-03-05 오전 12:10:56
2.HTML,C:\Users\User\Downloads\2.HTML,2022-03-04 오후 11:19:39
OLLYDBG.EXE,C:\Users\User\Desktop\Tool\odbg110\OLLYDBG.EXE,2022-03-04 오후 10:53:31
OLLYDBG.EXE,C:\Users\User\Desktop\Tool\odbg110\OLLYDBG.EXE,2022-03-04 오후 10:50:47
2021-2,Me\2021-2,2022-03-03 오전 9:05:17
pestudio,pestudio,2022-03-01 오후 5:54:17
v3lite4.exe,C:\Program Files\AhnLab\V3Lite40\v3lite4.exe,2022-02-25 오후 3:24:07
AnySign4PC.exe,C:\Program Files (x86)\SoftForum\XecureWeb\AnySign\dll\AnySign4PC.exe,2022-02-18 오후 7:12:26
DISCORD.EXE,C:\USERS\USER\APPDATA\LOCAL\DISCORD\APP-1.0.9003\DISCORD.EXE,2022-02-18 오전 9:24:42
DISCORD.EXE,C:\USERS\USER\APPDATA\LOCAL\DISCORD\APP-1.0.9003\DISCORD.EXE,2022-02-17 오후 6:19:36
DISCORD.EXE,C:\USERS\USER\APPDATA\LOCAL\DISCORD\APP-1.0.9003\DISCORD.EXE,2022-02-17 오전 9:35:36
DISCORD.EXE,C:\USERS\USER\APPDATA\LOCAL\DISCORD\APP-1.0.9003\DISCORD.EXE,2022-02-15 오후 7:41:50
Tor Browser,C:\Tor Browser,2022-02-15 오전 1:45:14
User Data,C:\Users\User\AppData\Local\Google\Chrome\User Data,2022-02-15 오전 1:44:45
Chrome,C:\Users\User\AppData\Local\Google\Chrome,2022-02-15 오전 1:44:37
Google,C:\Users\User\AppData\Local\Google,2022-02-15 오전 1:44:37
profile.default,Tor Browser\Browser\TorBrowser\Data\Browser\profile.default,2022-02-14 오후 9:25:30
Browser,Tor Browser\Browser\TorBrowser\Data\Browser,2022-02-14 오후 9:25:30
Data,Tor Browser\Browser\TorBrowser\Data,2022-02-14 오후 9:25:29
TorBrowser,Tor Browser\Browser\TorBrowser,2022-02-14 오후 9:25:28
Browser,Tor Browser\Browser,2022-02-14 오후 9:25:27
Tor Browser,Tor Browser,2022-02-14 오후 8:55:16
DISCORD.EXE,C:\USERS\USER\APPDATA\LOCAL\DISCORD\APP-1.0.9003\DISCORD.EXE,2022-02-14 오후 7:19:43
DISCORD.EXE,C:\USERS\USER\APPDATA\LOCAL\DISCORD\APP-1.0.9003\DISCORD.EXE,2022-02-13 오후 5:10:08
DISCORD.EXE,C:\USERS\USER\APPDATA\LOCAL\DISCORD\APP-1.0.9003\DISCORD.EXE,2022-02-13 오후 1:36:55
DISCORD.EXE,C:\USERS\USER\APPDATA\LOCAL\DISCORD\APP-1.0.9003\DISCORD.EXE,2022-02-13 오후 1:31:26
TEXTINPUTHOST.EXE,C:\WINDOWS\SYSTEMAPPS\MICROSOFTWINDOWS.CLIENT.CBS_CW5N1H2TXYEWY\INPUTAPP\TEXTINPUTHOST.EXE,2022-02-09 오후 7:13:33
TEXTINPUTHOST.EXE,C:\WINDOWS\SYSTEMAPPS\MICROSOFTWINDOWS.CLIENT.CBS_CW5N1H2TXYEWY\INPUTAPP\TEXTINPUTHOST.EXE,2022-02-08 오후 7:21:01
TEXTINPUTHOST.EXE,C:\WINDOWS\SYSTEMAPPS\MICROSOFTWINDOWS.CLIENT.CBS_CW5N1H2TXYEWY\INPUTAPP\TEXTINPUTHOST.EXE,2022-02-06 오후 12:21:47
Riot Games,D:\Riot Games,2022-02-05 오후 2:26:27
Riot Client,D:\Riot Games\Riot Client,2022-02-05 오후 2:26:27
League of Legends,D:\Riot Games\League of Legends,2022-02-05 오후 2:26:25
TEXTINPUTHOST.EXE,C:\WINDOWS\SYSTEMAPPS\MICROSOFTWINDOWS.CLIENT.CBS_CW5N1H2TXYEWY\INPUTAPP\TEXTINPUTHOST.EXE,2022-02-05 오후 2:22:09
TEXTINPUTHOST.EXE,C:\WINDOWS\SYSTEMAPPS\MICROSOFTWINDOWS.CLIENT.CBS_CW5N1H2TXYEWY\INPUTAPP\TEXTINPUTHOST.EXE,2022-02-04 오후 6:44:48
TEXTINPUTHOST.EXE,C:\WINDOWS\SYSTEMAPPS\MICROSOFTWINDOWS.CLIENT.CBS_CW5N1H2TXYEWY\INPUTAPP\TEXTINPUTHOST.EXE,2022-02-03 오후 7:23:44
TEXTINPUTHOST.EXE,C:\WINDOWS\SYSTEMAPPS\MICROSOFTWINDOWS.CLIENT.CBS_CW5N1H2TXYEWY\INPUTAPP\TEXTINPUTHOST.EXE,2022-01-28 오후 9:02:32
TEXTINPUTHOST.EXE,C:\WINDOWS\SYSTEMAPPS\MICROSOFTWINDOWS.CLIENT.CBS_CW5N1H2TXYEWY\INPUTAPP\TEXTINPUTHOST.EXE,2022-01-27 오후 7:42:37
OP.GG.EXE,C:\Users\User\AppData\Local\Programs\OPGG-ELECTRON-APP\OP.GG.EXE,2022-01-21 오후 9:03:39
OP.GG.EXE,C:\Users\User\AppData\Local\Programs\OPGG-ELECTRON-APP\OP.GG.EXE,2022-01-20 오후 7:17:29
OP.GG.EXE,C:\Users\User\AppData\Local\Programs\OPGG-ELECTRON-APP\OP.GG.EXE,2022-01-20 오전 12:22:07
12361970eb48596424b4ddfe4d48f37907d20123af3a45a59c7218c763debbc2.bin.sample.gz,C:\Users\User\Desktop\12361970eb48596424b4ddfe4d48f37907d20123af3a45a59c7218c763debbc2.bin.sample.gz,2022-01-19 오후 7:50:06
OP.GG.EXE,C:\Users\User\AppData\Local\Programs\OPGG-ELECTRON-APP\OP.GG.EXE,2022-01-19 오후 7:18:27
OP.GG.EXE,C:\Users\User\AppData\Local\Programs\OPGG-ELECTRON-APP\OP.GG.EXE,2022-01-17 오후 11:01:34
OP.GG.EXE,C:\Users\User\AppData\Local\Programs\OPGG-ELECTRON-APP\OP.GG.EXE,2022-01-17 오후 7:45:35
OP.GG.EXE,C:\Users\User\AppData\Local\Programs\OPGG-ELECTRON-APP\OP.GG.EXE,2022-01-15 오후 4:22:18
OP.GG.EXE,C:\Users\User\AppData\Local\Programs\OPGG-ELECTRON-APP\OP.GG.EXE,2022-01-15 오후 2:41:37
IDAPro68,Tool\IDAPro68,2022-01-12 오후 3:34:55
mpsthemeservice.bin.sample.idb,C:\Users\User\Desktop\mpsthemeservice.bin.sample.idb,2022-01-01 오후 5:29:46
die_win32_portable_3.03,Tool\die_win32_portable_3.03,2021-12-30 오전 1:12:54
~ER_dll,Desktop\~ER_dll,2021-12-29 오후 10:50:53
nProtectUninstaller.exe,C:\Program Files (x86)\INCAInternet UnInstall\nProtect Online Security\nProtectUninstaller.exe,2021-12-24 오후 2:12:06
74bc952195207c79472c85eae059280307b1b8b6ebf722b49e7d43bf4f316a72.bin.sample,C:\Users\User\Desktop\74bc952195207c79472c85eae059280307b1b8b6ebf722b49e7d43bf4f316a72.bin.sample,2021-12-22 오후 10:58:26
Windows 7 x64 (Malware Analysis),D:\Windows 7 x64 (Malware Analysis),2021-12-21 오후 1:38:30
hexfile.mem,C:\Users\User\Desktop\hexfile.mem,2021-12-17 오후 5:51:27
malzilla_1.2.0,Tool\malzilla_1.2.0,2021-12-17 오후 5:50:35
snapshot_2021-11-24_01-25,Tool\snapshot_2021-11-24_01-25,2021-12-17 오후 5:47:58
REGA Release,REGA Release,2021-12-10 오전 1:41:25
Debug,REGA Release\Debug,2021-12-10 오전 12:58:13
Debug,REGA Release\Debug\Debug,2021-12-10 오전 12:58:13
Debug,REGA Release\Debug,2021-12-10 오전 12:58:09
source,source,2021-12-06 오후 4:23:39
main,C:\Bitnami\wampstack-8.0.13-0\apache2\htdocs\main,2021-12-01 오후 3:25:06
REGA Release,REGA Release,2021-11-28 오전 7:42:34
wampstack-8.0.13-0,C:\Bitnami\wampstack-8.0.13-0,2021-11-27 오후 9:55:30
docs,C:\Bitnami\wampstack-8.0.13-0\docs,2021-11-27 오후 9:55:28
asd.asm,C:\Users\User\Desktop\asd.asm,2021-11-27 오후 9:30:33
Assembly.s,C:\Users\User\Desktop\Assembly.s,2021-11-27 오후 9:14:10
SysWOW64,C:\Windows\SysWOW64,2021-11-27 오후 8:18:08
Java,C:\Program Files\Common Files\Oracle\Java,2021-11-27 오전 5:57:18
Oracle,C:\Program Files\Common Files\Oracle,2021-11-27 오전 5:57:18
Common Files,C:\Program Files\Common Files,2021-11-27 오전 5:57:17
x64,Tool\snapshot_2021-11-24_01-25\release\x64,2021-11-27 오전 5:49:28
release,Tool\snapshot_2021-11-24_01-25\release,2021-11-27 오전 5:49:28
pluginsdk,Tool\snapshot_2021-11-24_01-25\pluginsdk,2021-11-27 오전 5:49:22
odbg110,Tool\odbg110,2021-11-27 오전 5:46:55
Plugin,Tool\odbg110\Plugin,2021-11-27 오전 5:46:55
odbg200,Tool\odbg200,2021-11-27 오전 5:46:01
odbg200,odbg200,2021-11-27 오전 5:43:16
PCRT-master,PCRT-master,2021-11-27 오전 5:13:56
PCRT-master,\\wsl$\Ubuntu\home\user\PCRT-master,2021-11-27 오전 4:58:52
rundll32.exe,C:\Windows\system32\rundll32.exe,2021-11-27 오전 4:22:37
Java,C:\Program Files\Java,2021-11-27 오전 3:54:01
Objects,\\wsl$\Ubuntu\home\user\Python-3.9.1\Objects,2021-11-27 오전 3:45:56
Python-3.9.1,\\wsl$\Ubuntu\home\user\Python-3.9.1,2021-11-27 오전 3:45:56
.landscape,\\wsl$\Ubuntu\home\user\.landscape,2021-11-27 오전 3:14:19
CanonicalGroupLimited.Ubuntu20.04onWindows_79rhkp1fndgsc,C:\Users\User\AppData\Local\Local\Packages\CanonicalGroupLimited.Ubuntu20.04onWindows_79rhkp1fndgsc,2021-11-27 오전 3:04:20
Temp,C:\Users\User\AppData\Local\Local\Packages\CanonicalGroupLimited.Ubuntu20.04onWindows_79rhkp1fndgsc\AC\Temp,2021-11-27 오전 3:04:14
AC,C:\Users\User\AppData\Local\Local\Packages\CanonicalGroupLimited.Ubuntu20.04onWindows_79rhkp1fndgsc\AC,2021-11-27 오전 3:04:14
RoamingState,C:\Users\User\AppData\Local\Local\Packages\CanonicalGroupLimited.Ubuntu20.04onWindows_79rhkp1fndgsc\RoamingState,2021-11-27 오전 3:03:59
LocalState,C:\Users\User\AppData\Local\Local\Packages\CanonicalGroupLimited.Ubuntu20.04onWindows_79rhkp1fndgsc\LocalState,2021-11-27 오전 3:00:57
Packages,C:\Users\User\AppData\Local\Local\Packages,2021-11-27 오전 3:00:53
LocalLow,C:\Users\User\AppData\Local\LocalLow,2021-11-27 오전 3:00:27
htdocs,C:\Bitnami\wampstack-8.0.13-0\apache2\htdocs,2021-11-27 오전 2:36:15
CanonicalGroupLimited.UbuntuonWindows_79rhkp1fndgsc,C:\Users\User\AppData\Local\Local\Packages\CanonicalGroupLimited.UbuntuonWindows_79rhkp1fndgsc,2021-11-27 오전 2:21:56
LocalCache,C:\Users\User\AppData\Local\Local\Packages\CanonicalGroupLimited.UbuntuonWindows_79rhkp1fndgsc\LocalCache,2021-11-27 오전 2:21:54
Roaming,C:\Users\User\AppData\Local\Local\Packages\CanonicalGroupLimited.UbuntuonWindows_79rhkp1fndgsc\LocalCache\Roaming,2021-11-27 오전 2:21:54
AppData,C:\Users\User\AppData\Local\Local\Packages\CanonicalGroupLimited.UbuntuonWindows_79rhkp1fndgsc\AppData,2021-11-27 오전 2:21:51
LocalState,C:\Users\User\AppData\Local\Local\Packages\CanonicalGroupLimited.UbuntuonWindows_79rhkp1fndgsc\LocalState,2021-11-27 오전 2:20:18
bin,C:\Program Files\Java\jdk-17.0.1\bin,2021-11-27 오전 12:44:32
bin,C:\Program Files\Java\jre1.8.0_311\bin,2021-11-27 오전 12:40:43
jre1.8.0_311,C:\Program Files\Java\jre1.8.0_311,2021-11-27 오전 12:40:43
jdk-17.0.1,C:\Program Files\Java\jdk-17.0.1,2021-11-27 오전 12:40:31
openstego.ico,C:\Program Files (x86)\OpenStego\openstego.ico,2021-11-27 오전 12:30:18
login,C:\Bitnami\wampstack-8.0.13-0\apache2\htdocs\main\login,2021-11-26 오후 11:04:47
delete.php,C:\Bitnami\wampstack-8.0.13-0\apache2\htdocs\main\delete.php,2021-11-26 오후 9:22:08
css,C:\Bitnami\wampstack-8.0.13-0\apache2\htdocs\main\css,2021-11-26 오후 8:35:32
image,C:\Bitnami\wampstack-8.0.13-0\apache2\htdocs\main\image,2021-11-26 오후 8:31:40
login_main,login_main,2021-11-26 오후 7:37:33
uploads,C:\Bitnami\wampstack-8.0.13-0\apache2\htdocs\main\uploads,2021-11-26 오후 2:50:31
test,C:\Bitnami\wampstack-8.0.13-0\apache2\htdocs\main\uploads\test,2021-11-26 오후 2:50:31
confetti-fun-group-happy-young-600w-495639391.webp,C:\Users\User\Desktop\confetti-fun-group-happy-young-600w-495639391.webp,2021-11-26 오후 12:57:27
vendor,C:\Bitnami\wampstack-8.0.13-0\apache2\htdocs\main\vendor,2021-11-26 오후 12:56:36
jquery,C:\Bitnami\wampstack-8.0.13-0\apache2\htdocs\main\vendor\jquery,2021-11-26 오후 12:56:36
php,C:\Bitnami\wampstack-8.0.13-0\php,2021-11-26 오전 12:43:47
login,C:\Bitnami\wampstack-8.0.13-0\apache2\htdocs\login,2021-11-26 오전 12:04:20
apache2,C:\Bitnami\wampstack-8.0.13-0\apache2,2021-11-26 오전 12:02:40
Bitnami,C:\Bitnami,2021-11-26 오전 12:01:52
item-pages,C:\item-pages,2021-11-24 오전 4:25:29
login_main,C:\login_main,2021-11-23 오후 11:58:32
login_main,login_main,2021-11-23 오후 11:47:40
login,C:\login,2021-11-23 오후 11:37:21
login,login,2021-11-23 오후 11:32:08
rogin,rogin,2021-11-23 오후 11:07:07
item-pages,item-pages,2021-11-23 오후 11:06:59
main,C:\main,2021-11-23 오후 11:04:35
main,main,2021-11-23 오후 11:04:07
startbootstrap-shop-homepage-gh-pages,startbootstrap-shop-homepage-gh-pages,2021-11-23 오후 10:42:17
startbootstrap-shop-homepage-gh-pages,startbootstrap-shop-homepage-gh-pages,2021-11-23 오후 10:42:00
startbootstrap-shop-item-gh-pages,startbootstrap-shop-item-gh-pages,2021-11-23 오후 10:41:38
css,startbootstrap-shop-item-gh-pages\css,2021-11-23 오후 10:41:12
js,startbootstrap-shop-item-gh-pages\js,2021-11-23 오후 10:41:03
devenv.exe,C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\devenv.exe,2021-11-19 오후 9:01:29
IndexerBasic,IndexerBasic,2021-11-19 오후 12:28:40
GenericBasic,GenericBasic,2021-11-19 오후 12:15:55
source,source,2021-11-19 오후 12:15:54
jquery,startbootstrap-shop-homepage-gh-pages\vendor\jquery,2021-11-15 오후 6:40:58
vendor,startbootstrap-shop-homepage-gh-pages\vendor,2021-11-15 오후 6:40:58
js,startbootstrap-shop-homepage-gh-pages\vendor\bootstrap\js,2021-11-15 오후 6:40:56
bootstrap,startbootstrap-shop-homepage-gh-pages\vendor\bootstrap,2021-11-15 오후 6:40:56
css,startbootstrap-shop-homepage-gh-pages\vendor\bootstrap\css,2021-11-15 오후 6:40:53
css,startbootstrap-shop-homepage-gh-pages\css,2021-11-15 오후 6:40:49
2021,C:\YISF\2021,2021-11-14 오후 4:38:37
YISF,C:\YISF,2021-11-14 오후 4:38:37
IDA_Pro_7.5,C:\Tool\IDA_Pro_7.5,2021-11-10 오후 11:42:57
WofTasks.dll,C:\Windows\system32\WofTasks.dll,2021-11-10 오후 10:59:51
IDA_Pro_7.5,Tool\IDA_Pro_7.5,2021-11-09 오후 8:38:09
26b4699a7b9eeb16e76305d843d4ab05e94d43f3201436927e13b3ebafa90739.txt.vir,C:\Users\User\Desktop\26b4699a7b9eeb16e76305d843d4ab05e94d43f3201436927e13b3ebafa90739.txt.vir,2021-11-09 오후 8:36:14
dotnet-intellisense-5.0-ko,C:\dotnet-intellisense-5.0-ko,2021-11-07 오후 2:54:41
Calculator,Calculator,2021-10-31 오전 1:26:36
net5.0-windows,Calculator\Calculator\obj\Debug\net5.0-windows,2021-10-31 오전 1:24:51
obj,Calculator\Calculator\obj,2021-10-31 오전 1:24:44
Calculator,Calculator\Calculator,2021-10-31 오전 1:24:43
net5.0-windows,Calculator\net5.0-windows,2021-10-31 오전 1:24:35
ref,Calculator\net5.0-windows\ref,2021-10-31 오전 1:24:35
Calculator,Calculator\.vs\Calculator,2021-10-31 오전 1:23:28
v16,Calculator\.vs\Calculator\v16,2021-10-31 오전 1:23:28
DesignTimeBuild,Calculator\.vs\Calculator\DesignTimeBuild,2021-10-31 오전 1:23:25
.vs,Calculator\.vs,2021-10-31 오전 1:23:24
Properties,Calculator\Calculator\Properties,2021-10-31 오전 1:23:20
Costura,Calculator\Calculator\obj\Release\net5.0-windows\Costura,2021-10-31 오전 1:23:14
net5.0-windows,Calculator\Calculator\obj\Release\net5.0-windows,2021-10-31 오전 1:23:14
ref,Calculator\Calculator\obj\Release\net5.0-windows\ref,2021-10-31 오전 1:23:12
Release,Calculator\Calculator\obj\Release,2021-10-31 오전 1:23:07
Costura,Calculator\Calculator\obj\Debug\net5.0-windows\Costura,2021-10-31 오전 1:23:02
ref,Calculator\Calculator\obj\Debug\net5.0-windows\ref,2021-10-31 오전 1:23:01
TempPE,Calculator\Calculator\obj\Debug\net5.0-windows\TempPE,2021-10-31 오전 1:22:59
Debug,Calculator\Calculator\obj\Debug,2021-10-31 오전 1:22:35
WindowsFormsApp1,Me\Code\C OR C++\WindowsFormsApp1,2021-10-31 오전 12:09:35
C OR C++,Me\Code\C OR C++,2021-10-31 오전 12:09:30
Project1,C:\Me\Code\C OR C++\Project1,2021-10-30 오후 10:57:09
ipch,Me\Code\C OR C++\Project1\.vs\Project1\v16\ipch,2021-10-30 오후 10:08:47
v16,Me\Code\C OR C++\Project1\.vs\Project1\v16,2021-10-30 오후 10:08:47
Project1,Me\Code\C OR C++\Project1\.vs\Project1,2021-10-30 오후 10:08:46
.vs,Me\Code\C OR C++\Project1\.vs,2021-10-30 오후 10:08:46
Project1,Me\Code\C OR C++\Project1,2021-10-30 오후 10:08:45
Debug,Me\Code\C OR C++\Project1\Debug,2021-10-30 오후 10:08:36
IDA_Pro_7.5,IDA_Pro_7.5,2021-10-30 오후 5:04:45
IDA_Pro_7.5,odbg110\IDA_Pro_7.5,2021-10-30 오후 5:04:26
odbg110,odbg110,2021-10-30 오후 5:04:26
obs64.exe,C:\Program Files\obs-studio\bin\64bit\obs64.exe,2021-10-30 오전 11:37:49
WindowsFormsApp1,WindowsFormsApp1,2021-10-26 오전 12:19:01
Debug,WindowsFormsApp1\obj\Debug,2021-10-26 오전 12:16:54
obj,WindowsFormsApp1\obj,2021-10-26 오전 12:16:54
bin,WindowsFormsApp1\bin,2021-10-26 오전 12:16:45
Debug,WindowsFormsApp1\bin\Debug,2021-10-26 오전 12:16:45
.vs,WindowsFormsApp1\.vs,2021-10-26 오전 12:15:19
WindowsFormsApp1,WindowsFormsApp1\.vs\WindowsFormsApp1,2021-10-26 오전 12:15:19
ErrorCheck,ErrorCheck\.vs\ErrorCheck,2021-10-26 오전 12:15:16
.vs,ErrorCheck\.vs,2021-10-26 오전 12:15:16
ErrorCheck,ErrorCheck,2021-10-26 오전 12:15:16
DefaultProject,DefaultProject,2021-10-26 오전 12:14:59
WindowsFormsApp1,.vs\WindowsFormsApp1,2021-10-26 오전 12:10:19
v16,.vs\WindowsFormsApp1\v16,2021-10-26 오전 12:10:19
.vs,.vs,2021-10-26 오전 12:10:18
v16,Me\Code\C OR C++\WindowsFormsApp1\.vs\WindowsFormsApp1\v16,2021-10-26 오전 12:10:08
WindowsFormsApp1,Me\Code\C OR C++\WindowsFormsApp1\.vs\WindowsFormsApp1,2021-10-26 오전 12:10:08
.vs,Me\Code\C OR C++\WindowsFormsApp1\.vs,2021-10-26 오전 12:10:08
Debug,Me\Code\C OR C++\WindowsFormsApp1\obj\Debug,2021-10-26 오전 12:10:02
TempPE,Me\Code\C OR C++\WindowsFormsApp1\obj\Debug\TempPE,2021-10-26 오전 12:10:02
obj,Me\Code\C OR C++\WindowsFormsApp1\obj,2021-10-26 오전 12:10:00
Properties,Me\Code\C OR C++\WindowsFormsApp1\Properties,2021-10-26 오전 12:09:57
Debug,Me\Code\C OR C++\WindowsFormsApp1\bin\Debug,2021-10-26 오전 12:09:02
bin,Me\Code\C OR C++\WindowsFormsApp1\bin,2021-10-26 오전 12:09:02
WindowsFormsApp1,C:\Me\Code\C OR C++\WindowsFormsApp1,2021-10-25 오후 10:04:31
ConsoleApp1,Me\Code\C OR C++\ConsoleApp1,2021-10-22 오후 12:34:43
Me,C:\Me,2021-10-22 오후 12:30:54
dotnet-intellisense-5.0-ko,C:\dotnet-intellisense-5.0-ko,2021-10-22 오후 12:29:36
NETStandard.Library.Ref,C:\dotnet-intellisense-5.0-ko\NETStandard.Library.Ref,2021-10-22 오후 12:29:36
netstandard2.1,C:\Program Files\dotnet\packs\NETStandard.Library.Ref\2.1.0\ref\netstandard2.1,2021-10-22 오후 12:29:31
ref,C:\Program Files\dotnet\packs\NETStandard.Library.Ref\2.1.0\ref,2021-10-22 오후 12:29:31
2.1.0,C:\Program Files\dotnet\packs\NETStandard.Library.Ref\2.1.0,2021-10-22 오후 12:29:29
NETStandard.Library.Ref,C:\Program Files\dotnet\packs\NETStandard.Library.Ref,2021-10-22 오후 12:29:26
packs,C:\Program Files\dotnet\packs,2021-10-22 오후 12:29:25
Microsoft.WindowsDesktop.App.Ref,C:\dotnet-intellisense-5.0-ko\Microsoft.WindowsDesktop.App.Ref,2021-10-22 오후 12:29:10
net5.0,C:\Program Files\dotnet\packs\Microsoft.WindowsDesktop.App.Ref\5.0.0\ref\net5.0,2021-10-22 오후 12:29:07
ref,C:\Program Files\dotnet\packs\Microsoft.WindowsDesktop.App.Ref\5.0.0\ref,2021-10-22 오후 12:29:07
5.0.0,C:\Program Files\dotnet\packs\Microsoft.WindowsDesktop.App.Ref\5.0.0,2021-10-22 오후 12:29:06
Microsoft.WindowsDesktop.App.Ref,C:\Program Files\dotnet\packs\Microsoft.WindowsDesktop.App.Ref,2021-10-22 오후 12:29:05
ko,C:\dotnet-intellisense-5.0-ko\Microsoft.NETCore.App.Ref\ko,2021-10-22 오후 12:28:24
Microsoft.NETCore.App.Ref,C:\dotnet-intellisense-5.0-ko\Microsoft.NETCore.App.Ref,2021-10-22 오후 12:28:24
net5.0,C:\Program Files\dotnet\packs\Microsoft.AspNetCore.App.Ref\5.0.0\ref\net5.0,2021-10-22 오후 12:28:18
ref,C:\Program Files\dotnet\packs\Microsoft.AspNetCore.App.Ref\5.0.0\ref,2021-10-22 오후 12:28:18
5.0.0,C:\Program Files\dotnet\packs\Microsoft.AspNetCore.App.Ref\5.0.0,2021-10-22 오후 12:28:14
Microsoft.AspNetCore.App.Ref,C:\Program Files\dotnet\packs\Microsoft.AspNetCore.App.Ref,2021-10-22 오후 12:28:11
dotnet,C:\Program Files\dotnet,2021-10-22 오후 12:28:02
dotnet-sdk-5.0.402-win-x64.exe,C:\ProgramData\Package Cache\{2e80d295-2f42-4be2-a231-63341cf9e650}\dotnet-sdk-5.0.402-win-x64.exe,2021-10-22 오후 12:26:54
ReAgentTask.dll,C:\Windows\System32\ReAgentTask.dll,2021-10-21 오후 1:14:02
ohli24.net.har,C:\Users\User\Downloads\ohli24.net.har,2021-10-18 오후 2:09:55
solution,solution,2021-10-17 오후 10:50:11
"MySQLInstallerConsole.exe""","""C:\Program Files (x86)\MySQL\MySQL Installer for Windows\MySQLInstallerConsole.exe""",2021-10-17 오전 12:00:01
Lenovo Migration Assistant Srv.exe,C:\Program Files\Lenovo\Lenovo Migration Assistant\Lenovo Migration Assistant Srv.exe,2021-10-14 오전 9:24:45
2학년_20184563_이승주_컴퓨터네트워크(기말고사).rar,C:\Users\User\Desktop\2학년_20184563_이승주_컴퓨터네트워크(기말고사).rar,2021-10-10 오후 8:11:24
LanguageComponentsInstaller.dll,C:\Windows\System32\LanguageComponentsInstaller.dll,2021-10-10 오후 1:35:52
0_sol11.pdf_170317,0_sol11.pdf_170317,2021-10-09 오후 2:49:26
rundll32.exe,C:\Windows\system32\rundll32.exe,2021-10-08 오후 8:30:05
10,C:\Program Files (x86)\Windows Kits\10,2021-10-08 오전 9:12:14
XPlatform.exe,C:\Program Files (x86)\TOBESOFT\XPLATFORM\SCH\XPlatform.exe,2021-10-08 오전 8:55:31
odbg201,odbg110\odbg201,2021-10-07 오후 11:23:40
IDA 7.2,odbg110\IDA 7.2,2021-10-07 오후 11:23:40
Plugin,odbg110\odbg110\Plugin,2021-10-07 오후 10:30:40
odbg110,odbg110\odbg110,2021-10-07 오후 10:30:40
odbg110,odbg110,2021-10-07 오후 10:28:10
IDA 7.2,IDA 7.2,2021-10-07 오후 10:26:55
CKVIP 피들러 파일,CKVIP 피들러 파일,2021-10-07 오후 10:07:17
CK_VIP,CKVIP 피들러 파일\CK_VIP,2021-10-07 오후 10:07:17
CKVIP 피들러 파일,CKVIP 피들러 파일,2021-10-07 오후 9:52:17
bin,idasdk72\bin,2021-10-07 오후 9:45:23
idasdk72,idasdk72,2021-10-07 오후 9:45:23
plugins,idasdk72\plugins,2021-10-07 오후 9:45:20
ldr,idasdk72\ldr,2021-10-07 오후 9:45:16
ida7_guides,idasdk72\ida7_guides,2021-10-07 오후 9:45:11
verifier,hexrays_sdk\verifier,2021-10-07 오후 9:44:33
hexrays_sdk,hexrays_sdk,2021-10-07 오후 9:44:33
plugins,hexrays_sdk\plugins,2021-10-07 오후 9:44:31
include,hexrays_sdk\include,2021-10-07 오후 9:44:29
